text,label
Ayahku memberikan uang sebagai bekal perjalanan Sri dan Tilamuta.,eyd
"Dengan menumpang kapal dagang, Sri dan adiknya berangkat menuju Surabaya.",eyd
"Dia melambaikan tangan dari geladak kapal, tersenyum kepada kami.",eyd
Sudah lama sekali aku tidak melihat senyumnya.,eyd
"Lima tahun, tapi senyum itu tetap sama, senyum seorang gadis yang periang.",eyd
"Sayangnya, itu juga untuk terakhir kali aku melihat senyum tersebut.",eyd
"Aku tidak tahu lagi bagaimana kisah Sri kemudian.""",eyd
"Zaman mengangguk, kembali mencatat, informasi ini sangat berharga.",eyd
"Pak Tua sudah menyebut nama madrasah itu sebelumnya, di salah-satu kaki gunung pedalaman Jawa.",eyd
Dia punya tujuan berikutnya.,eyd
"""Nah, Zaman, setelah orang tua ini bercerita panjang lebar, maukah kamu memberitahuku alasan yang sesungguhnya kenapa datang ke pulau ini?",eyd
Aku bukan La Golo yang sangat polos percaya begitu saja kepada orang lain.,eyd
"Aku tahu kamu punya niat yang baik bertanya tentang kehidupan Sri Ningsih di Pulau Bungin, tapi kamu jelas bukan seorang wartawan."" Pak Tua tersenyum arif.",eyd
"Zaman ikut tersenyum, ""Aku datang karena sebuah amanat.",eyd
Menyelesaikan sebuah urusan.,eyd
"Karena Sri Ningsih enam hari lalu telah meninggal di kota Paris.""",eyd
""" Innalillahi Pak Tua berseru lirih.",eyd
"Paris yang sungguhan di luar negeri?"" La Golo memotong.",eyd
"""Sri Ningsih meninggal di sebuah bangunan, yang jaraknya hanya ratusan meter dari Menara Eiffel, salah- satu simbol peradaban dunia.""",eyd
"Pak Tua mengusap rambut putihnya, ""Aku sedih sekali mendengar kabar Sri telah meninggal....",eyd
"Tapi, masya Allah, ini juga sekaligus berita yang indah.",eyd
"Aku tahu sejak dulu, Sri akan melakukan hal-hal hebat.",eyd
Dia tidak akan menghabiskan usianya di Pulau Bungin....,eyd
Dia telah mengelilingi dunia jika demikian.,eyd
"Dia meninggal dengan menggapai cita-citanya, juga cita-cita Rahayu, Ibunya.""",eyd
Zaman kembali mengangguk.,eyd
"""Apa amanat yang harus kamu selesaikan.",eyd
"Zaman?"" ""Sri meninggalkan harta warisan.",eyd
"Firma hukum tempatku bekerja di London, mendapatkan tugas menyelesaikannya.",eyd
"Aku minta maaf, tidak bisa menjelaskan lebih detail.",eyd
"Dalam situasi ini, sebelum semua terang-benderang, lebih baik jika hanya orang tertentu yang tahu detailnya.",eyd
"Tapi aku akan memastikan, amanat ini dilaksanakan sebaik dan seadil mungkin.""",eyd
"Pak Tua turut mengangguk, ""Maka, semoga urusanmu lancar.",eyd
"Zaman Zulkarnaen.""",eyd
"""Terima kasih banyak.",eyd
"Cerita Pak Tua sangat membantu, setelah kami gagal berhari-hari mencari tahu kisah lama itu di pulau ini.""",eyd
"""Tidak perlu berterima kasih.",eyd
"Ah, entahlah, apakah kamu yang lebih beruntung telah mendengar kisah lama itu.",eyd
Atau aku yang amat bahagia saat tahu Sri telah berhasil mengelilingi dunia.,eyd
"Gadis pendek, gempal dan hitam itu ternyata telah jauh sekali berlayar.",eyd
"Dia melaut hingga ke benua seberang, tempat yang bahkan tidak pernah dikunjungi pelaut paling tangguh Pulau Bungin.""",eyd
Percakapan itu telah berakhir.,eyd
"Zaman memasukkan buku catatan ke dalam tas, kemudian berdiri, menyalami Pak Tua.",eyd
Matahari telah tergelincir di puncaknya.,eyd
Tidak terasa hampir enam jam mereka di rumah Pak Tua.,eyd
"""Siapkan mobil.",eyd
Kita kembali ke bandara.,eyd
"La Golo!"" Zaman melangkah cepat di jalan setapak, di bawah atap- atap seng yang rapat satu sama lain.",eyd
Dua ekor kambing terlihat asyik mengunyah kertas koran.,eyd
"""Baik, Pak."" La Golo dengan semangat mengikuti.",eyd
"Pukul empat sore, setelah menyalami La Golo di anak tangga pesawat, menyelesaikan semua perongkosan, Gulfstream G650 dengan kapasitas dua belas penumpang itu mengangkasa meninggalkan Sumbawa.",eyd
"Pilot langsung membawa pesawat menuju tujuan berikutnya, Surakarta, Jawa Tengah.",eyd
Zaman Zulkarnaen menatap pemandangan di luar.,eyd
"Laut biru, dengan pulau Sumbawa menghijau.",eyd
"Kelok jalan raya, sungai, pucuk pegunungan, terlihat indah.",eyd
Ini lima hari yang berkesan baginya.,eyd
"Zaman meraih diary milik Sri Ningsih, dia telah menuntaskan bagian pertama, saatnya membaca halaman berikutnya.",eyd
Tentang Persahabatan. 1961-1966.,eyd
Apa arti persahabatan?,eyd
Apa pula arti pengkhianatan?,eyd
Apakah sahabat baik akan mengkhianati sahabat sejatinya?,eyd
"Bapak, Ibu, ternyata Sri bukan sahabat yang baik.",eyd
Sri telah mengkhianati teman terbaik.,eyd
"Sri harus memilih, sahabat sejati atau kebenaran....",eyd
"Bertahun-tahun kejadian tersebut telah berlalu, tapi Sri tetap tak bisa mengusir rasa bersalah.",eyd
"Di sini, di perkampungan santri dekat pabrik gula, dengan Loji, kereta lori, cerobong raksasa menjadi saksi, betapa keserakahan bisa mengubah orang lain menjadi lebih dari hewan buas.",eyd
"Sri ingin mengusir pergi semua kenangan mengerikan itu, tapi dia terus menghantui, sia-sia belaka.",eyd
"Teriakan bengis, suasana mencekam, penyiksaan.",eyd
Sri tidak kuasa untuk menuliskannya lagi....,eyd
"Selamat jalan Sahabat, semoga besok lusa kita kembali bertemu, dan engkau tidak lagi membenciku.",eyd
"Di halaman berikutnya, sebuah foto direkatkan.",eyd
"Masih foto hitam-putih, dengan Sri Ningsih berusia sekitar delapan belas tahun berfose diapit dua wanita yang lebih tinggi darinya.",eyd
"Sebelah kanan Sri, usianya sepantaran, wajahnya bundar khas penduduk Surakarta, tersenyum manis.",eyd
"Mengenakan kebaya rapi berwarna putih, dengan sanggul bunga melati dan kerudung tipis.",eyd
"Sementara di sebelah kiri Sri, usianya lebih tua, mungkin sekitar dua puluh satu tahun, tubuhnya paling tinggi, kurus, wajahnya tirus, mengenakan kebaya berwarna gelap.",eyd
Foto ini pasti diambil di hari perayaan penting.,eyd
Cerobong tinggi pabrik gula terlihat di latar foto.,eyd
Zaman terdiam lama menatap foto itu.,eyd
"Di bagian kedua diary Sri Ningsih, kenapa Tilamuta tidak disebut?",eyd
Juga fotonya tidak ada.,eyd
Apa yang terjadi dengan adik tiri Sri?,eyd
"Zaman jelas lebih tertarik dengan apa yag terjadi terhadap Tilamuta, karena itu tujuan pencariannya.",eyd
Siapa dua wanita yang berfoto bersama Sri Ningsih?,eyd
Apakah sahabat yang dimaksud dalam tulisan?,eyd
"""Kamu tidak menyentuh makanananmu, Zul."" Razak, pilot pesawat hendak pergi ke toilet.",eyd
"""Aku belum lapar.",eyd
"Sedang membaca sesuatu."" Tepatnya, dibanding ikan bakar segar nan lezat Pulau Bungin, makanan yang dihidangkan awak kabin tidak menarik lagi.",eyd
Lagipula jadwalnya terlalu tanggung untuk makan.,eyd
"""Atau kamu membutuhkan bantuanku lagi menemukan lokasi?""",eyd
"Zaman menggeleng, kali ini dia tahu persis harus menuju kemana.",eyd
"Selamat menikmati penerbangan, Zul, jika semua berjalan lancar, kita akan mendarat di Surakarta pukul setengah enam, sebelum matahari terbenam.""",eyd
"Razak melangkah menuju toilet, meninggalkan Zaman yang membaca sekali lagi tulisan tangan di buku diary milik Sri Ningsih.",eyd
"Pesawat jet pribadi dengan warna hijau tua berkelir keemasan itu mendarat mulus di Bandara Adi Sumarmo, Surakarta.",eyd
Cahaya matahari senja menyiram kota.,eyd
Pesawat parkir rapi di depan terminal.,eyd
"Zaman turun dari anak tangga, berjalan menuju lobi kedatangan.",eyd
"Sama seperti sebelumnya, di lobi bandara, mobil MPV tahun terbaru sudah menunggu, sopirnya laki-laki usia lima puluh tahun, orang Jawa tulen, membawa papan nama bertuliskan ""Mr.",eyd
"Zaman Zulkarnaen"".",eyd
"Nama sopir itu Sarwo, dan berbeda dengan La Golo, dia pendiam.",eyd
"Hanya ada tiga kata darinya saat bersalaman dengan Zaman, ""Selamat sore.",eyd
"Zaman mengangguk, dia tidak perlu menyebutkan tempat tujuan mereka, karena Sarwo sudah diberitahu lewat telepon sebelum mendarat, termasuk meminta Sarwo untuk menghubungi tempat tujuan lebih dahulu, bertanya apakah bisa menerima tamu yang hendak bertanya sesuatu amat penting malam ini.",eyd
"Persis Zaman menyandarkan punggung di jok, Sarwo mulai menginjak pedal gas, mobil merayap meniti jalanan sore yang padat, jam pulang kerja.",eyd
"Lepas dari gerbang kota, barulah mobil bisa melesat maksimal, menyalip truk-truk besar, bus atau motor, khas jalanan pulau Jawa.",eyd
Karena pemandu-nya kali ini pendiam.,eyd
"Zaman memutuskan tidur, beristirahat.",eyd
"Pukul tujuh malam, saat matahari telah lama tenggelam di kaki barat, setelah melintasi sawah-sawah luas, puluhan pedesaan, kota-kota berikutnya, mobil itu akhirnya berbelok memasuki komplek luas madrasah yang dituju.",eyd
"Zaman membuka matanya, merasakan laju kendaraan yang mulai pelan dan bergetar melintasi jalan berbatu.",eyd
"Dua ratus meter, gerbang madrasah menyambutnya gagah, sekaligus sebuah masjid besar dua lantai.",eyd
Ini pemandangan yang menakjubkan.,eyd
"Mereka tiba saat ribuan santri beranjak menuju masjid, adzan shalat Isya sedang dikumandangkan.",eyd
"Para santri seperti semut berarak-arak keluar dari asrama masing-masing, berjalan di atas lapangan, di selasar bangunan, di bawah pohon- pohon, semua menuju titik yang sama.",eyd
"Satu-dua sambil mengobrol, bergurau bersama kelompoknya, tiga-empat mengepit kitab, yang lain melangkah cepat dan serius, takut ketinggalan shalat.",eyd
"Santri-santri ini mengenakan sarung, peci dan kemeja.",eyd
"Zaman mendongak, menatap kubah besar masjid yang berpendar keemasan.",eyd
Sepertinya Sarwo sudah beberapa kali mengunjungi madrasah ini.,eyd
"Dia tahu persis harus parkir di mana, merapat di antara kendaraan operasional madrasah dekat masjid, ada gedung kantor di depannya.",eyd
"Sarwo turun lebih dulu, bertanya ke beberapa santri dan guru di dalam kantor.",eyd
Lantas kembali ke mobil.,eyd
"""Pak Kiai baru bisa ditemui setelah shalat.",eyd
"Pak."" Sarwo memberitahu.",eyd
"Zaman mengangguk, ""Berapa lama?"" ""Setengah jam, nanti bertemu di rumah Pak Kiai langsung, beliau bisa menyisihkan waktu bersilaturahmi di tengah kesibukan.",eyd
"Pak Zaman akan menunggu di mana, biar saya antar?""",eyd
"""Aku akan menunggu di sana."" Zaman menunjuk masjid.",eyd
"Sejak SD hingga kuliah di London, Zaman senantiasa bersekolah di lembaga pendidikan umum.",eyd
Dia tidak pernah tahu sebuah madrasah bisa semenarik seperti yang sedang dia saksikan.,eyd
Suasana 'kota santri'.,eyd
"Ini pengalaman baru, dia ingin menyaksikan lebih dekat ribuan santri sambil menunggu.",eyd
"Zaman melepas sepatunya, menyusunnya di tengah lautan sandal jepit santri, kemudian melangkah menaiki anak tangga, mencari tempat wudhu.",eyd
Sarwo berjalan di belakangnya.,eyd
Hamparan karpet masjid penuh oleh ribuan santri.,eyd
Mereka berbaris rapi saat shalat Isya siap didirikan—garis-garis lurus nan rapat yang menakjubkan.,eyd
"Iqamah lantang dikemundangkan, lantas imam maju memimpin shalat.",eyd
"Zaman berdiri di shaf belakang, dia hanya bisa menebak siapa imam nun jauh di depan, tapi itu tidak pelak lagi pastilah Pak Kiai, pemimpin madrasah besar ini.",eyd
"Suaranya terdengar mantap, bacaan shalatnya tidak diragukan.",eyd
Gerakan serempak ribuan santri menambah atmosfer mengesankan shalat.,eyd
"Zaman menyempatkan duduk-duduk di masjid, menyimak aktivitas santri yang separuhnya tetap bertahan di sana meski shalat telah selesai.",eyd
"Beberapa lingkaran terbentuk, mereka asyik berdiskusi membahas pelajaran atau isu-isu kontemporer.",eyd
"Ini tidak berbeda dengan pemandangan di kampus Oxford London, saat mahasiswa antusias belajar—bedanya, para santri santai mengenakan sarung.",eyd
"Zaman terus mengamati, hingga salah-satu guru mendatanginya.",eyd
"""Pak Kiai sudah bisa ditemui sekarang.",eyd
"Zaman mengangguk, bangkit berdiri—juga Sarwo yang tidak pernah jauh darinya.",eyd
"Rumah Pak Kiai persis berada di sebelah masjid, menempel langsung, jadi mereka cukup melintasi karpet luas untuk tiba di sana.",eyd
Guru madrasah mengantarnya.,eyd
Saat tiba di ruang tamu.,eyd
Kiai menyambutnya langsung.,eyd
Zaman menatap tak percaya.,eyd
"Ini mengesankan, dia kira, yang akan menerimanya adalah seorang ulama sepuh berusia tujuh atau delapan puluh tahun, dengan sorban.",eyd
"Yang menerimanya ternyata seorang pemuda yang usianya tidak akan lebih dari 30 tahun, mengenakan sarung dan kemeja biasa seperti santri.",eyd
"Inilah Pak Kiai, pemimpin madrasah dengan murid nyaris sepuluh ribu orang.",eyd
"Masih amat muda untuk ukuran pemimpin sekolah besar, lulusan doktor tafsir dan ilmu-ilmu Al Qur'an Universitas Al Azhar Mesir (Sarwo yang membisikkannya—dan Zaman hampir balas berbisik, kenapa tidak bilang-bilang dari tadi jika Kiai ini masih muda).",eyd
"Wajahnya ramah, senyumnya hangat.",eyd
"""Boleh panggil saja Wahid, tidak perlu menggunakan panggilan Pak Kiai, itu rasa-rasanya terlalu serius.",eyd
Mas Zaman dari mana?,eyd
"Firma hukum di London, bukan?""",eyd
Zaman mengangguk—kali ini dia tidak memakai kamuflase profesi wartawan seperti di Pulau Bungin.,eyd
"Saat meminta Sarwo menghubungi madrasah ini tadi siang, dia sudah menjelaskan maksud dan tujuannya dengan detail.",eyd
"Sebelum mengobrol, kita makan malam dulu, makanan sudah siap.""",eyd
"""Ayo, Mas Zaman, sampeyan mesti belum makan malam, toh?",eyd
"Madrasah ini punya juruk masak yang terkenal uenak sajiannya.""",eyd
"Zaman hendak menolak, perutnya masih kenyang—tapi Sarwo memberi kode agar dia mau, ini adalah keramah- tamahan khas madrasah, mengajak tamunya makan bersama.",eyd
"Zaman mengalah, ikut melangkah ke bagian tengah rumah Pak Kiai, di sana, ada meja besar dengan delapan kursi.",eyd
Separuh sudah terisi.,eyd
"Tiga anak Pak Kiai usia TK dan SD sudah duduk rapi, istrinya cekatan menyiapkan alat-alat makan, tersenyum ramah.",eyd
"Meski menunya sederhana, tapi hidangannya lezat.",eyd
Itu komentar pertama Zaman.,eyd
"""Istriku yang memasak.",eyd
Dia kepala dapur.,eyd
Ini masakan sama yang sedang dinikmati santri di asramanya.,eyd
"Setiap hari, kami menanak nasi tidak kurang dua ton beras.",eyd
"Ribuan liter air, satu kuintal tempe, tahu, telor, berkilogram daging, cabai, bawang dan bumbu lainnya.",eyd
"Ada belasan staf dapur, dengan kompor-kompor besar."" Pak Kiai berbicara santai.",eyd
Tiga anak Pak Kiai menghabiskan makanan dengan tertib—sambil mendengarkan percakapan orang dewasa.,eyd
"""Mas Zaman sudah menikah?""",eyd
Zaman hampir tersedak oleh pertanyaan itu.,eyd
Tersenyum kaku sambil menggeleng.,eyd
"""Jika demikian, semoga Mas Zaman segera mendapatkan jodoh terbaik."" Pak Kiai mendoakan.",eyd
"""Amin."" Sarwo yang biasanya pendiam berseru paling kencang di sebelah.",eyd
"""Dua tahun lalu, kepala madrasah ini masih Ayahku, Kiai Arifin.",eyd
Dia wafat dengan tenteram saat shalat Subuh.,eyd
"Aku sebenarnya lebih tertarik menjadi penulis, menulis buku- buku agama, sesekali menulis novel, tapi rapat tetua madrasah menunjukku bulat melanjutkan tugas, bungsu dari lima bersaudara laki-laki.",eyd
"Itu seperti tertimpa batu sebesar gunung, Mas Zaman, amanah yang sangat berat.""",eyd
Mereka asyik bicara topik-topik ringan hingga selesai makan malam.,eyd
"Anak-anak masuk kamar, belajar ditemani Ibunya, Pak Kiai mengajak Zaman duduk di ruang depan.",eyd
"Ada empat kursi tamu terbuat dari rotan, juga meja dengan nampan berisi teko air dan gelas-gelas.",eyd
"""Jika Pak Kiai berkenan, saya akan memulai bertanya."" Zaman mengeluarkan buku diary milik Sri Ningsih.",eyd
"Ini sudah pukul delapan malam, dia tidak bisa berlama-lama.",eyd
"Pak Kiai menggeleng, ""Aku dengan senang hati akan membantu, tapi sayangnya, aku tidak tahu apa-apa tentang madrasah ini di tahun 1961-1965.",eyd
"Aku baru lahir tahun 80-an, Mas Zaman.",eyd
"Ayahku Kiai Arifin yang sangat tahu, tapi dia telah meninggal.""",eyd
Gerakan tangan Zaman tertahan.,eyd
Lantas bagaimana urusan ini?,eyd
"""Tapi tidak perlu cemas.",eyd
"Masih ada yang bisa menceritakannya."" Pak Kiai tersenyum.",eyd
Dari depan terdengar salam.,eyd
"Pak Kiai bangkit berdiri, menjawab salam.",eyd
"""Nah, beliau sudah datang.",eyd
"Selalu tepat waktu.""",eyd
"Melangkah masuk seorang wanita tua, usianya tidak akan kurang tujuh puluh tahun.",eyd
"Mengenakan kerudung berwarna putih, baju kurung kuning, dan kain panjang.",eyd
Aku menghubunginya setelah menerima telepon dari kalian tadi siang.,eyd
"Ibuku tinggal di Semarang, tiga jam perjalanan, segera kemari dengan sopir saat tahu ada yang bertanya tentang masa lalu madrasah.""",eyd
"""Maaf jadi merepotkan Ibu."" Zaman menjadi tidak enak.",eyd
"""Sama sekali tidak.",eyd
"Nak."" Ibu tua itu menggeleng tegas, kalimatnya lugas, ""Aku sendiri yang memutuskan datang saat Wahid bilang ada orang yang ingin bertanya tentang Sri Ningsih.",eyd
"Nama itu, akan selalu kuingat hingga kapan pun.",eyd
"Nama yang telah menyelamatkan puluhan santri di madrasah ini, termasuk nyawa suamiku.",eyd
"Silahkan duduk.""",eyd
"Gerakannya tangkas, tubuhnya masih prima.",eyd
Ibu Nur'aini lebih dulu duduk.,eyd
"""Anak namanya siapa?"" Ibu Nur'aini bertanya.",eyd
"""Zaman Zulkarnaen.""",eyd
"""Anak tinggal dimana?""",eyd
"Jawaban Zaman sama sekali tidak mengubah ekspresi wajah Ibu Nur'aini—seolah mendengar kata London sama saja dengan mendengar kata Yogya, ""Apa hubungan anak dengan Sri Ningsih?",eyd
"Zaman menggeleng, dia dengan cepat menjelaskan situasinya, amanat yang harus diselesaikan.",eyd
"Termasuk mengabarkan berita kematian Sri Ningsih di Paris, enam hari lalu.",eyd
Ruang depan rumah Pak Kiai lengang.,eyd
"Ibu Nur'aini menyandarkan tubuhnya di kursi rotan, terlihat sedih.",eyd
Zaman mengeluarkan foto dari diary.,eyd
"""Apakah Ibu bisa menceritakan tentang foto ini?",eyd
Juga kehidupan Sri selama di madrasah ini.,eyd
"Aku memerlukan semua informasi agar bisa mengetahui apakah Sri Ningsih memiliki ahli waris, termasuk apa yang kemudian terjadi pada adiknya, Tilamuta."" Persis foto itu dipegang oleh Ibu Nur'aini, wajahnya berubah merah padam.",eyd
Seperti ada kebencian luar biasa meletus di sana.,eyd
"""Aku tidak mau melihat foto ini."" Ibu Nur'aini segera menyerahkan kembali foto itu seperti habis memegang sesuatu yang sangat menjijikkan, ""Aku tidak mau menatap wajah wanita yang berfoto bersamaku dan Sri Ningsih.""",eyd
""" Astagfirullah..."" Ibu Nur'aini menghembuskan nafas, berusaha menenangkan.",eyd
"Satu kali, dua kali, berkali-kali dia mencoba mengendalikan diri.",eyd
Wahid menyodorkan gelas air minum kepada Ibunya.,eyd
"""Hanya Sri Ningsih yang mampu mengenang masa lalu itu dengan damai....",eyd
Hanya dia yang kuat mengingatnya....,eyd
"Lihatlah, bahkan dia tetap menyimpan foto bersama itu.",eyd
"Aku tidak pernah melihat wanita sekokoh Sri Ningsih, yang bisa memeluk kejadian semenyakitkan apapun.",eyd
"Tidak membenci, tidak mendendam....",eyd
"""Ibu mengenal dua wanita yang berfoto bersamanya.""",eyd
Yang di sebelah kanan adalah aku.,eyd
"Kami dibesarkan bersama di madrasah ini sejak Sri tiba."" Ibu Nur'aini terdiam sejenak.",eyd
"""Yang di sebelah kiri, wanita itu bernama Sulastri, kami bertiga awalnya sahabat baik.",eyd
"Tapi Sulastri, lima tahun kemudian, mengkhianati seluruh orang-orang yang membesarkan dan menyayanginya di madrasah ini, termasuk mengkhianati sahabat baiknya aku dan Sri....",eyd
"Hanya Sri yang bersedia memaafkannya, bahkan aku berani menduga, Sri merasa, dialah yang telah mengkhianati Sulastri.""",eyd
"""Apakah Ibu bersedia menceritakannya?""",eyd
"""Iya, aku akan menceritakannya.",eyd
"Semuanya, dari alif hingga ya.""",eyd
Ibu Nur'aini memperbaiki posisi duduknya.,eyd
Zaman mengeluarkan pulpen dan buku catatan.,eyd
Pak Kiai memperhatikan takjim.,eyd
"Dan Sarwo, dia ikut memasang telinga baik-baik.",eyd
Pagi di tahun 1961.,eyd
"Sebuah bus merk Chevrolet, dengan atap dipenuhi barang- barang, karung, peti kayu menggunung, berhenti di depan jalan kerikil.",eyd
